query_id,query,doc_id,title,topic,source,url,relevance
Q5,tai nạn giao thông nghiêm trọng,164043,"Tai nạn xe khách nghiêm trọng ở Ninh Bình, 4 người chết, nhiều người bị thương",Thời sự,thanhnien.vn,https://thanhnien.vn/tai-nan-xe-khach-nghiem-trong-o-ninh-binh-4-nguoi-chet-nhieu-nguoi-bi-thuong-post1468425.html,
Q5,tai nạn giao thông nghiêm trọng,164283,Mạnh tay nghiêm trị “thủ phạm” gây tai nạn giao thông,Bạn đọc,nld,https://nld.com.vn/ban-doc/manh-tay-nghiem-tri-20220607210104112.htm,
Q5,tai nạn giao thông nghiêm trọng,164467,"Người dân quây màn ngủ dưới lòng đường để ""canh"" lúa, bất chấp nguy cơ tai nạn giao thông",Xã Hội,kenh14,https://kenh14.vn/nguoi-dan-quay-man-ngu-duoi-long-duong-de-canh-lua-bat-chap-nguy-co-tai-nan-giao-thong-20220613172835895.chn,
Q6,bão lũ miền Trung,10169,"Thời tiết cuối tuần: Miền Bắc hứng đợt mưa to, miền Trung vẫn nắng nóng",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-hung-dot-mua-to-mien-trung-van-nang-nong-c46a1382100.html,
Q6,bão lũ miền Trung,19838,Dự báo thời tiết 26-7: Miền Bắc và miền Trung nắng nóng; TP.HCM vài nơi có mưa dông - Tuổi Trẻ Video Online,,tuoitre.vn,https://tv.tuoitre.vn/thoi-tiet-26-7-nang-nong-gay-gat-tai-mien-bac-trung-130432.htm,
Q6,bão lũ miền Trung,31110,"Dự báo thời tiết 23-7: Miền Bắc và miền Trung mưa đang ngớt dần, ngày bắt đầu có nắng nóng - Tuổi Trẻ Video Online",,tuoitre.vn,https://tv.tuoitre.vn/du-bao-thoi-tiet-23-7-mien-bac-va-mien-trung-da-ngot-mua-ngay-co-nang-130287.htm,
Q6,bão lũ miền Trung,43999,"Đất Xanh Miền Trung tổ chức ngày hội tuyển dụng, hàng trăm cơ hội việc làm hấp dẫn khắp miền Trung",,nld,https://thitruong.nld.com.vn/doanh-nghiep-doanh-nhan/dat-xanh-mien-trung-to-chuc-ngay-hoi-tuyen-dung-hang-tram-co-hoi-viec-lam-hap-dan-khap-mien-trung-20220720144457064.htm,
Q6,bão lũ miền Trung,54384,Thời tiết đầu tuần: Miền Bắc và miền Trung nắng nóng trước khi hứng mưa lớn,,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-mien-bac-va-mien-trung-nang-nong-truoc-khi-hung-mua-lon-c46a1378660.html,
Q6,bão lũ miền Trung,57510,Cần sẵn sàng ứng phó bão dồn dập vào cuối năm,Thời sự,thanhnien.vn,https://thanhnien.vn/can-san-sang-ung-pho-bao-don-dap-vao-cuoi-nam-post1479029.html,
Q6,bão lũ miền Trung,60576,"Bão nhiều hơn mọi năm, miền Trung có nguy cơ mưa lũ dồn dập",Xã Hội,kenh14,https://kenh14.vn/bao-nhieu-hon-moi-nam-mien-trung-co-nguy-co-mua-lu-don-dap-20220715143453339.chn,
Q6,bão lũ miền Trung,60594,"Bão nhiều hơn mọi năm, miền Trung có nguy cơ mưa lũ dồn dập",,soha,https://soha.vn/bao-nhieu-hon-moi-nam-mien-trung-co-nguy-co-mua-lu-don-dap-20220715151023672.htm,
Q6,bão lũ miền Trung,84265,Trung Quốc đối mặt với áp lực lũ kép ở cả miền Bắc và miền Nam,Thế Giới Đó Đây,kenh14,https://kenh14.vn/trung-quoc-doi-mat-voi-ap-luc-lu-kep-o-ca-mien-bac-va-mien-nam-20220708182414947.chn,
Q6,bão lũ miền Trung,84961,Trung Quốc đối mặt với áp lực lũ kép ở cả miền Bắc và miền Nam,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/trung-quoc-doi-mat-voi-ap-luc-lu-kep-o-ca-mien-bac-va-mien-nam-post955429.vov,
Q6,bão lũ miền Trung,87941,Biển Đông có thể đón áp thấp nhiệt đới,Xã hội,tienphong,https://tienphong.vn/bien-dong-co-the-don-ap-thap-nhiet-doi-post1451853.tpo,
Q6,bão lũ miền Trung,105401,"Sau bão số 1 Chaba, Biển Đông còn hứng bao nhiêu cơn bão trong tháng 7?",,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/sau-bao-so-1-chaba-bien-dong-con-hung-bao-nhieu-con-bao-trong-thang-7-c46a1374252.html,
Q6,bão lũ miền Trung,109158,Dự báo đường đi của bão số 1 gây mưa lớn ở miền Bắc,Xã hội,zingnews,https://zingnews.vn/video-du-bao-duong-di-cua-bao-so-1-gay-mua-lon-o-mien-bac-post1331811.html,
Q6,bão lũ miền Trung,111107,Tin bão mới nhất: Bão số 1 Chaba đang tiến gần Quảng Ninh và mạnh lên,,laodong,https://laodong.vn/video/tin-bao-moi-nhat-bao-so-1-chaba-dang-tien-gan-quang-ninh-va-manh-len-1062911.ldo,
Q6,bão lũ miền Trung,111397,"Nắng nóng tiếp tục xuất hiện ở Bắc Bộ, Trung Bộ trong tháng 7",Tin nhanh 24h,vtc.vn,https://vtc.vn/nang-nong-tiep-tuc-xuat-hien-o-bac-bo-trung-bo-trong-thang-7-ar685285.html,
Q6,bão lũ miền Trung,113016,Thời tiết cuối tuần: Miền Bắc sắp mưa to do ảnh hưởng của bão số 1,Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-sap-mua-to-do-anh-huong-cua-bao-so-1-c46a1373721.html,
Q6,bão lũ miền Trung,116803,"Tin bão mới nhất: Bão số 1 Chaba giật cấp 10, khả năng mạnh lên",,laodong,https://laodong.vn/video/tin-bao-moi-nhat-bao-so-1-chaba-giat-cap-10-kha-nang-manh-len-1062318.ldo,
Q6,bão lũ miền Trung,125845,"Biển Đông sắp đón áp thấp nhiệt đới, Bắc Bộ và Bắc Trung Bộ có khả năng xuất hiện mưa to",Xã hội,docbao.vn,https://docbao.vn/xa-hoi/bien-dong-sap-don-ap-thap-nhiet-doi-bac-bo-va-bac-trung-bo-co-kha-nang-xuat-hien-mua-to-tintuc829654,
Q6,bão lũ miền Trung,126871,"Biển Đông sắp đón áp thấp nhiệt đới, Bắc Bộ và Bắc Trung Bộ có khả năng mưa to",Xã hội,tienphong,https://tienphong.vn/bien-dong-sap-don-ap-thap-nhiet-doi-bac-bo-va-bac-trung-bo-co-kha-nang-mua-to-post1449054.tpo,
Q6,bão lũ miền Trung,128312,"Biển Đông sắp đón áp thấp nhiệt đới, Bắc Bộ và Bắc Trung Bộ có khả năng xuất hiện mưa to",Thời sự - Xã hội,soha,https://soha.vn/bien-dong-sap-don-ap-thap-nhiet-doi-bac-bo-va-bac-trung-bo-co-kha-nang-xuat-hien-mua-to-20220627120430773.htm,
Q6,bão lũ miền Trung,129643,"Thời tiết đầu tuần: Nắng nóng gia tăng ở miền Bắc và miền Trung, có nơi trên 38 độ C",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-nang-nong-gia-tang-o-mien-bac-va-mien-trung-co-noi-tren-38-do-c-c46a1372256.html,
Q6,bão lũ miền Trung,143715,Lũ lớn ở Trung Quốc khiến hơn một triệu người điêu đứng,Thế giới,zingnews,https://zingnews.vn/lu-lon-o-trung-quoc-khien-hon-mot-trieu-nguoi-dieu-dung-post1328816.html,
Q6,bão lũ miền Trung,151862,2 chủ đầu tư thủy điện tích-xả nước không đúng gây thiệt hại cho 62 hộ dân,Bạn đọc,laodong,https://laodong.vn/ban-doc/2-chu-dau-tu-thuy-dien-tich-xa-nuoc-khong-dung-gay-thiet-hai-cho-62-ho-dan-1058211.ldo,
Q6,bão lũ miền Trung,151915,"Đường phố hóa sông, nhà cửa bị cuốn trôi trong mưa bão kỷ lục ở Trung Quốc",Thế giới,dantri,https://dantri.com.vn/the-gioi/duong-pho-hoa-song-nha-cua-bi-cuon-troi-trong-mua-bao-ky-luc-o-trung-quoc-20220619150328826.htm,
Q6,bão lũ miền Trung,152412,Bảng lương tối thiểu vùng 35 tỉnh miền Trung và Nam bộ tăng 6% từ 1-7,Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/bang-luong-toi-thieu-vung-35-tinh-mien-trung-va-nam-bo-tang-6-tu-1-7-c46a1370025.html,
Q6,bão lũ miền Trung,157573,"Mưa bão dồn dập về cuối năm, mùa Đông đến sớm và lạnh hơn",Đời sống,anninhthudo,https://www.anninhthudo.vn/mua-bao-don-dap-ve-cuoi-nam-mua-dong-den-som-va-lanh-hon-post507900.antd,
Q6,bão lũ miền Trung,157704,Miền Trung có thể đón mưa lũ dồn dập cuối năm,Xã hội,tienphong,https://tienphong.vn/mien-trung-co-the-don-mua-lu-don-dap-cuoi-nam-post1446621.tpo,
Q6,bão lũ miền Trung,159764,"Cuối năm, mưa lũ sẽ diễn ra dồn dập ở miền Trung như năm 2020?",Thời sự - Xã hội,soha,https://soha.vn/cuoi-nam-mua-lu-se-dien-ra-don-dap-o-mien-trung-nhu-nam-2020-20220616072014218.htm,
Q6,bão lũ miền Trung,159913,"Cuối năm, mưa lũ sẽ diễn ra dồn dập ở miền Trung như năm 2020?",XÃ HỘI,vov.vn,https://vov.vn/xa-hoi/cuoi-nam-mua-lu-se-dien-ra-don-dap-o-mien-trung-nhu-nam-2020-post950507.vov,
Q6,bão lũ miền Trung,165827,"Thời tiết đầu tuần: Miền Bắc sắp mưa to, miền Trung nắng nóng tiếp diễn",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-mien-bac-sap-mua-to-mien-trung-nang-nong-tiep-dien-c46a1368047.html,
Q6,bão lũ miền Trung,167226,"Thời tiết cuối tuần: Miền Bắc giảm mưa, miền Trung nắng nóng kéo dài",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-giam-mua-mien-trung-nang-nong-keo-dai-c46a1367282.html,
Q7,bất động sản đóng băng,1787,"Xuất hiện tình trạng mua gom đất để 'phân lô, tách thửa' chào bán gây loạn thị trường",,24h.com.vn,https://www.24h.com.vn/kinh-doanh/xuat-hien-tinh-trang-mua-gom-dat-de-phan-lo-tach-thua-chao-ban-gay-loan-thi-truong-c161a1382209.html,
Q7,bất động sản đóng băng,9652,"Xuất hiện tình trạng mua gom đất để 'phân lô, tách thửa' chào bán gây loạn thị trường",Địa ốc,tienphong,https://tienphong.vn/xuat-hien-tinh-trang-mua-gom-dat-de-phan-lo-tach-thua-chao-ban-gay-loan-thi-truong-post1457368.tpo,
Q7,bất động sản đóng băng,16580,"Hơn 10 năm trước, bong bóng bất động sản từng xuất hiện và vỡ như thế nào?",Kinh doanh,cafebiz,https://cafebiz.vn/hon-10-nam-truoc-bong-bong-bat-dong-san-tung-xuat-hien-va-vo-nhu-the-nao-20220727135851961.chn,
Q7,bất động sản đóng băng,23109,Chuyên gia cảnh báo sự suy giảm từ nhu cầu của giới đầu cơ sẽ lan tới những nhà đầu tư lâu dài trên thị trường bất động sản,Kinh doanh,cafebiz,https://cafebiz.vn/chuyen-gia-canh-bao-su-suy-giam-tu-nhu-cau-cua-gioi-dau-co-se-lan-toi-nhung-nha-dau-tu-lau-dai-tren-thi-truong-bat-dong-san-20220725193045471.chn,
Q7,bất động sản đóng băng,37310,"Tiên phong khai phá dòng bất động sản trị liệu, Gotec Land ghi dấn ấn khác biệt trên thị trường",Tiếp thị - Bán hàng,danviet,https://danviet.vn/tien-phong-khai-pha-dong-bat-dong-san-tri-lieu-gotec-land-ghi-dan-an-khac-biet-tren-thi-truong-20220722071156255.htm,
Q7,bất động sản đóng băng,44032,"Thị trường bất động sản thiết lập kỷ lục giá mới, nhà ở giá rẻ biến mất",,danviet,https://danviet.vn/thi-truong-bat-dong-san-thiet-lap-ky-luc-gia-moi-nha-o-gia-re-bien-mat-20220720144523615.htm,
Q7,bất động sản đóng băng,45953,Đọc báo cùng bạn 20-7: Ai siết hay thị trường tự siết vốn vào bất động sản?,Bạn đọc làm báo,tuoitre.vn,https://tuoitre.vn/doc-bao-cung-ban-20-7-ai-siet-hay-thi-truong-tu-siet-von-vao-bat-dong-san-20220720043334969.htm,
Q7,bất động sản đóng băng,53032,"Chuyên gia ""tiết lộ"" thời điểm bất động sản sôi động trở lại",,soha,https://soha.vn/chuyen-gia-tiet-lo-thoi-diem-bat-dong-san-soi-dong-tro-lai-2022071809483212.htm,
Q7,bất động sản đóng băng,53196,"57 năm tiền lương mới mua được 1 căn hộ, báo động ""bong bóng"" bất động sản",Kinh doanh,anninhthudo,https://www.anninhthudo.vn/57-nam-tien-luong-moi-mua-duoc-1-can-ho-bao-dong-bong-bong-bat-dong-san-post511016.antd,
Q7,bất động sản đóng băng,57633,"Dân thường Việt Nam, 57 năm tiền lương mới mua nổi 1 căn hộ",Kinh tế,docbao.vn,https://docbao.vn/kinh-te/dan-thuong-viet-nam-57-nam-tien-luong-moi-mua-noi-1-can-ho-tintuc832394,
Q7,bất động sản đóng băng,58575,"""Đừng vội cứ mảnh đất nào tốt nhất là mang ra làm bất động sản""",,danviet,https://danviet.vn/dung-voi-cu-manh-dat-nao-tot-nhat-la-mang-ra-lam-bat-dong-san-20220716164912398.htm,
Q7,bất động sản đóng băng,58688,"Dân thường Việt Nam, 57 năm tiền lương mới mua nổi một căn hộ",Bất động sản,vtc.vn,https://vtc.vn/dan-thuong-viet-nam-57-nam-tien-luong-moi-mua-noi-mot-can-ho-ar688379.html,
Q7,bất động sản đóng băng,59309,"Dân thường Việt Nam, 57 năm tiền lương mới mua nổi 1 căn hộ",Kinh Doanh,vietnamnet.vn,https://vietnamnet.vn/nguy-co-bong-bong-bat-dong-san-dang-den-gan-2040101.html,
Q7,bất động sản đóng băng,74712,"EU đóng băng 13,8 tỉ USD tài sản của Nga",Thế giới,tuoitre.vn,https://tuoitre.vn/eu-dong-bang-138-ti-usd-tai-san-cua-nga-20220712184849723.htm,
Q7,bất động sản đóng băng,74889,EU đóng băng hơn 13 tỷ USD tài sản của Nga,Thế giới,zingnews,https://zingnews.vn/eu-dong-bang-hon-13-ty-usd-tai-san-cua-nga-post1335070.html,
Q7,bất động sản đóng băng,92069,Thụy Sĩ phản đối giao tài sản đóng băng của Nga cho Ukraine,Thế giới,vnexpress,https://vnexpress.net/thuy-si-phan-doi-giao-tai-san-dong-bang-cua-nga-cho-ukraine-4484441.html,
Q7,bất động sản đóng băng,96057,"Bất chấp nhu cầu sụt giảm, giá nhà đất vẫn tăng",Tài chính - Kinh doanh,thanhnien.vn,https://thanhnien.vn/bat-chap-nhu-cau-sut-giam-gia-nha-dat-van-tang-post1475161.html,
Q7,bất động sản đóng băng,98586,"Cơn sốt hạ nhiệt, nguồn vốn bị siết, giá nhà đất cuối năm có giảm?",Bất động sản,vtc.vn,https://vtc.vn/con-sot-ha-nhiet-nguon-von-bi-siet-gia-nha-dat-cuoi-nam-co-giam-ar685921.html,
Q7,bất động sản đóng băng,100482,"Bất động sản ""đóng băng"" hay đang điều chỉnh theo chu kỳ?",Kinh doanh,cafebiz,https://cafebiz.vn/bat-dong-san-dong-bang-hay-dang-dieu-chinh-theo-chu-ky-20220704085225673.chn,
Q7,bất động sản đóng băng,109402,"Loay hoay với khoản nợ lớn, Ukraine nghĩ đến tài sản bị đóng băng của Nga",Thế giới,baoquocte,https://baoquocte.vn/loay-hoay-voi-khoan-no-lon-ukraine-nghi-den-tai-san-bi-dong-bang-cua-nga-189256.html,
Q7,bất động sản đóng băng,112829,Giá đất nền tiếp tục tăng bất chấp sức thanh khoản giảm,Kinh tế,danviet,https://danviet.vn/gia-dat-nen-tiep-tuc-tang-bat-chap-suc-thanh-khoan-giam-2022070108465068.htm,
Q7,bất động sản đóng băng,115752,Mỹ nói các tài phiệt Nga bị đóng băng 30 tỷ USD - VnExpress,Thế giới,vnexpress,https://vnexpress.net/my-noi-cac-tai-phiet-nga-bi-dong-bang-30-ty-usd-4482091.html,
Q7,bất động sản đóng băng,117921,Mỹ ước tính số tài sản của Nga đã bị đóng băng trên toàn cầu | Báo Dân trí,Thế giới,dantri,https://dantri.com.vn/the-gioi/my-uoc-tinh-so-tai-san-cua-nga-da-bi-dong-bang-tren-toan-cau-20220629221547827.htm,
Q7,bất động sản đóng băng,121381,"Chưa lấy lại được 2.000 tỷ, vợ chồng Trương Đình lại bị kiện và đóng băng khối tài sản 3.290 tỷ",Star,kenh14,https://kenh14.vn/cap-vo-chong-sao-cam-dau-duong-day-da-cap-bi-dong-bang-tong-cong-gan-5400-ty-tai-san-vi-2-vu-kien-20220628225317967.chn,
Q7,bất động sản đóng băng,121985,"Giao dịch bất động sản chững lại, giá vẫn cao | Dân Việt",,danviet,https://danviet.vn/giao-dich-bat-dong-san-chung-lai-gia-van-cao-20220629073446771.htm,
Q7,bất động sản đóng băng,125734,Atletico Madrid: Đóng băng giữa mùa Hè,,thethaovanhoa,https://thethaovanhoa.vn/bong-da-tay-ban-nha/atletico-madrid-dong-bang-giua-mua-he-n20220628002801069.htm,
Q7,bất động sản đóng băng,128573,"Suốt 2 năm đóng băng, biệt thự biển triệu đô đua nhau cắt lỗ",Kinh tế,docbao.vn,https://docbao.vn/kinh-te/suot-2-nam-dong-bang-biet-thu-bien-trieu-do-dua-nhau-cat-lo-tintuc829530?utm_source=Home&utm_campaign=Doc-nhieu&utm_medium=PC,
Q7,bất động sản đóng băng,131267,"Thanh khoản èo ọt, thị trường bất động sản có rơi vào kịch bản ""đóng băng"" như 10 năm trước?",Kinh doanh,cafebiz,https://cafebiz.vn/thanh-khoan-eo-ot-thi-truong-bat-dong-san-co-roi-vao-kich-ban-dong-bang-nhu-10-nam-truoc-20220626105640481.chn,
Q7,bất động sản đóng băng,140648,TP.HCM sẽ đón 10.000 căn hộ trong 6 tháng cuối năm,Chuyển động Sài Gòn,danviet,https://danviet.vn/tphcm-se-don-10000-can-ho-trong-6-thang-cuoi-nam-20220623152312842.htm,
Q7,bất động sản đóng băng,157340,"Nhà đầu tư ""nín thở"" chờ thị trường bất động sản bước sang chu kỳ mới",Kinh tế,danviet,https://danviet.vn/nha-dau-tu-nin-tho-cho-thi-truong-bat-dong-san-khoi-sac-20220617083339927.htm,
Q7,bất động sản đóng băng,162032,"Thị trường bất động sản dễ mua khó bán, nguy cơ xuất hiện ""bong bóng""",KINH TẾ,vov.vn,https://vov.vn/kinh-te/bat-dong-san/thi-truong-bat-dong-san-de-mua-kho-ban-nguy-co-xuat-hien-bong-bong-post950440.vov,
Q8,dịch bệnh covid 19,167,"Không để phải ""giải cứu"" vaccine",Cùng bàn luận,qdnd.vn,https://www.qdnd.vn/cung-ban-luan/khong-de-phai-giai-cuu-vaccine-701497,
Q8,dịch bệnh covid 19,20939,"Triều Tiên đẩy lùi dịch Covid-19 nhờ thuốc dân gian kết hợp châm cứu, giác hơi",Video,vietnamnet.vn,https://vietnamnet.vn/trieu-tien-day-lui-dich-covid-19-nho-thuoc-dan-gian-ket-hop-cham-cuu-giac-hoi-2043427.html,
Q8,dịch bệnh covid 19,21733,Prime Minister urges faster vaccination amid COVID-19 resurgence risks,,baoquocte,https://en.baoquocte.vn/prime-minister-urges-faster-vaccination-amid-covid-19-resurgence-risks-192057.html,
Q8,dịch bệnh covid 19,26988,"Vietnam counts 10,767,948 COVID-19 cases so far",,baoquocte,https://en.baoquocte.vn/vietnam-counts-10767948-covid-19-cases-so-far-191929.html,
Q8,dịch bệnh covid 19,27971,"As COVID-19 cases rise again, experts insist on more vigilance",,baoquocte,https://en.baoquocte.vn/as-covid-19-cases-rise-again-experts-insist-on-more-vigilance-191902.html,
Q8,dịch bệnh covid 19,30400,"COVID-19: More 1,071 cases registered on July 23",,baoquocte,https://en.baoquocte.vn/covid-19-more-1071-cases-registered-on-july-23-191843.html,
Q8,dịch bệnh covid 19,37617,Thủ lĩnh Công đoàn ở nơi tâm dịch,Công đoàn,laodong,https://laodong.vn/cong-doan/thu-linh-cong-doan-o-noi-tam-dich-1071235.ldo,
Q8,dịch bệnh covid 19,39137,Không để TP HCM tái trở lại dịch bệnh Covid-19 lần 2,Sức khỏe,nld,https://nld.com.vn/suc-khoe/khong-de-tp-hcm-tai-tro-lai-dich-benh-covid-19-lan-2-20220721125941721.htm,
Q8,dịch bệnh covid 19,39598,Dịch Covid-19 năm thứ ba làm thay đổi quy luật lây nhiễm,,zingnews,https://zingnews.vn/video-dich-covid-19-nam-thu-ba-lam-thay-doi-quy-luat-lay-nhiem-post1337852.html,
Q8,dịch bệnh covid 19,43379,"Dịch COVID-19 tăng mạnh trở lại, Nhật Bản tăng cường xét nghiệm lưu động",,vtv.vn,https://vtv.vn/the-gioi/dich-covid-19-tang-manh-tro-lai-nhat-ban-tang-cuong-xet-nghiem-luu-dong-20220720164335712.htm,
Q8,dịch bệnh covid 19,46098,Vừa mắc sốt xuất huyết vừa mắc COVID-19 nguy hiểm mức nào?,,laodong,https://laodong.vn/video/vua-mac-sot-xuat-huyet-vua-mac-covid-19-nguy-hiem-muc-nao-1070088.ldo,
Q8,dịch bệnh covid 19,53302,MoH orders investigation into cause of suspect COVID-19 related jawbone necrosis,,baoquocte,https://en.baoquocte.vn/moh-orders-investigation-into-cause-of-suspect-covid-19-related-jawbone-necrosis-191151.html,
Q8,dịch bệnh covid 19,55399,Đánh giá miễn dịch cộng đồng với COVID-19 | VTV.VN,,vtv.vn,https://vtv.vn/xa-hoi/danh-gia-mien-dich-cong-dong-voi-covid-19-20220717175902079.htm,
Q8,dịch bệnh covid 19,66152,"GĐ Sở Y tế: Bình Dương đã phòng, chống tốt dịch Covid-19, không thể nào bó tay dịch sốt xuất huyết",,danviet,https://danviet.vn/binh-duong-khong-the-bo-tay-voi-benh-sot-xuat-huyet-20220714184018341.htm,
Q8,dịch bệnh covid 19,85751,Gia đình người Mỹ rời Thượng Hải sau 16 năm sinh sống do Covid-19,,zingnews,https://zingnews.vn/video-gia-dinh-nguoi-my-roi-thuong-hai-sau-16-nam-sinh-song-do-covid-19-post1333802.html,
Q8,dịch bệnh covid 19,92919,Quang Ninh tourism enjoys strong recovery in post COVID-19 pandemic,,baoquocte,https://en.baoquocte.vn/quang-ninh-tourism-enjoys-strong-recovery-in-post-covid-19-pandemic-189775.html,
Q8,dịch bệnh covid 19,101108,Bình Dương: Giải thể hàng nghìn tổ COVID cộng đồng,Xã hội,tienphong,https://tienphong.vn/binh-duong-giai-the-hang-nghin-to-covid-cong-dong-post1450838.tpo,
Q8,dịch bệnh covid 19,102503,Hỗ trợ phục hồi thể chất và tinh thần cho người lao động bị ảnh hưởng bởi COVID-19,,nld,https://thitruong.nld.com.vn/nhip-song/ho-tro-phuc-hoi-the-chat-va-tinh-than-cho-nguoi-lao-dong-bi-anh-huong-boi-covid-19-20220704084943192.htm,
Q8,dịch bệnh covid 19,104572,"Hơn 6,9 tỉ đồng hỗ trợ đoàn viên ngành Ngân hàng bị ảnh hưởng của COVID-19",CĐ Ngân hàng,laodong,https://laodong.vn/cd-ngan-hang/hon-69-ti-dong-ho-tro-doan-vien-nganh-ngan-hang-bi-anh-huong-cua-covid-19-1063545.ldo,
Q8,dịch bệnh covid 19,106939,Số ca mắc mới COVID-19 tăng mạnh trở lại ở châu Âu,,vtv.vn,https://vtv.vn/the-gioi/so-ca-mac-moi-covid-19-tang-manh-tro-lai-o-chau-au-2022070219075137.htm,
Q8,dịch bệnh covid 19,107623,Dịch bệnh Covid-19 đang có dấu hiệu gia tăng trở lại tại châu Âu,Xã hội,baoquocte,https://baoquocte.vn/dich-benh-covid-19-dang-co-dau-hieu-gia-tang-tro-lai-tai-chau-au-189322.html,
Q8,dịch bệnh covid 19,127931,"Đại dịch COVID-19 - Diễn biến dịch SARS-CoV-2 trong nước, Quốc tế.",Đại dịch Covid-19,vtc.vn,https://vtc.vn/dai-dich-covid-19-240.html,
Q8,dịch bệnh covid 19,130173,Additional 557 new COVID-19 cases confirmed on June 26,,baoquocte,https://en.baoquocte.vn/additional-557-new-covid-19-cases-confirmed-on-june-26-188546.html,
Q8,dịch bệnh covid 19,131663,Bình Dương xin trả lại hàng ngàn liều thuốc điều trị Covid-19,Thời sự,thanhnien.vn,https://thanhnien.vn/binh-duong-xin-tra-lai-hang-ngan-lieu-thuoc-dieu-tri-covid-19-post1472130.html,
Q8,dịch bệnh covid 19,132388,Hướng dẫn tiêm vaccine phòng Covid-19 cho trẻ từ 5 đến dưới 12 tuổi,Infographic,baoquocte,https://baoquocte.vn/huong-dan-tiem-vaccine-phong-covid-19-cho-tre-tu-5-den-duoi-12-tuoi-188469.html,
Q8,dịch bệnh covid 19,133761,Hà Nội tiếp tục tiêm vắc xin COVID-19 mũi 4,Sức khỏe,tienphong,https://tienphong.vn/ha-noi-tiep-tuc-tiem-vac-xin-covid-19-mui-4-post1448689.tpo,
Q8,dịch bệnh covid 19,136373,"Hà Nội: Tiêm vaccine Covid-19 đầy đủ cho trẻ em, chủ động phòng sốt xuất huyết",Chính trị - Xã hội,anninhthudo,https://www.anninhthudo.vn/ha-noi-tiem-vaccine-covid-19-day-du-cho-tre-em-chu-dong-phong-sot-xuat-huyet-post508676.antd,
Q8,dịch bệnh covid 19,137347,Bình Dương xin trả lại thuốc trị COVID-19,Thời sự - Xã hội,soha,https://soha.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-20220624143832583.htm,
Q8,dịch bệnh covid 19,137369,Bình Dương xin trả lại thuốc trị Covid-19,Xã hội,zingnews,https://zingnews.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-post1327626.html,
Q8,dịch bệnh covid 19,137524,Bình Dương xin trả lại thuốc trị COVID-19,Xã hội,tienphong,https://tienphong.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-post1448434.tpo,
Q8,dịch bệnh covid 19,138585,"Xuất hiện gần 800 ổ dịch sốt xuất huyết, Bình Dương lên phương án ứng phó",Đời sống,danviet,https://danviet.vn/xuat-hien-gan-800-o-dich-sot-xuat-huyet-binh-duong-len-phuong-an-ung-pho-20220623214102779.htm,
Q8,dịch bệnh covid 19,140105,"Đã phát hiện 795 ổ dịch sốt xuất huyết, Phó Giám đốc Sở Y tế tỉnh Bình Dương nói gì?",Sức khỏe,nld,https://nld.com.vn/suc-khoe/da-phat-hien-795-o-dich-sot-xuat-huyet-pho-giam-doc-so-y-te-tinh-binh-duong-noi-gi-20220623172148612.htm,
Q8,dịch bệnh covid 19,140683,Bình Dương 'đau đầu' vì người dân lơ là tiêm vắc xin phòng COVID-19,Xã hội,tienphong,https://tienphong.vn/binh-duong-dau-dau-vi-nguoi-dan-lo-la-tiem-vac-xin-phong-covid-19-post1448132.tpo,
Q8,dịch bệnh covid 19,154047,Cập nhật số ca nhiễm Covid-19 hôm nay mới nhất trên VnExpress,,vnexpress,https://vnexpress.net/covid-19/covid-19-viet-nam,
Q8,dịch bệnh covid 19,156857,Nâng cao nhận thức và hành động trong sẵn sàng phòng chống và ứng phó với dịch bệnh,Ngoại giao,baoquocte,https://baoquocte.vn/nang-cao-nhan-thuc-va-hanh-dong-trong-san-sang-phong-chong-va-ung-pho-voi-dich-benh-187463.html,
Q8,dịch bệnh covid 19,158365,Bùng phát dịch bệnh truyền nhiễm tại Triều Tiên,Thế giới,vtv.vn,https://vtv.vn/the-gioi/bung-phat-dich-benh-truyen-nhiem-tai-trieu-tien-20220616164115392.htm,
Q9,đội tuyển Việt Nam bóng đá,32533,HLV Mai Đức Chung gia hạn hợp đồng dẫn dắt ĐT nữ Việt Nam,,soha,https://soha.vn/hlv-mai-duc-chung-gia-han-hop-dong-dan-dat-dt-nu-viet-nam-20220722093525312.htm,
