query_id,query,method,rank,doc_id,title,topic,source,url,score,query_processed,expanded_query,expansion_terms
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,2,109158,Dự báo đường đi của bão số 1 gây mưa lớn ở miền Bắc,Xã hội,zingnews,https://zingnews.vn/video-du-bao-duong-di-cua-bao-so-1-gay-mua-lon-o-mien-bac-post1331811.html,0.5283323526382446,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,3,113016,Thời tiết cuối tuần: Miền Bắc sắp mưa to do ảnh hưởng của bão số 1,Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-sap-mua-to-do-anh-huong-cua-bao-so-1-c46a1373721.html,0.5239834785461426,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,4,129643,"Thời tiết đầu tuần: Nắng nóng gia tăng ở miền Bắc và miền Trung, có nơi trên 38 độ C",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-nang-nong-gia-tang-o-mien-bac-va-mien-trung-co-noi-tren-38-do-c-c46a1372256.html,0.4971425533294678,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,5,54384,Thời tiết đầu tuần: Miền Bắc và miền Trung nắng nóng trước khi hứng mưa lớn,,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-mien-bac-va-mien-trung-nang-nong-truoc-khi-hung-mua-lon-c46a1378660.html,0.49267643690109253,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,6,165827,"Thời tiết đầu tuần: Miền Bắc sắp mưa to, miền Trung nắng nóng tiếp diễn",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-mien-bac-sap-mua-to-mien-trung-nang-nong-tiep-dien-c46a1368047.html,0.48974305391311646,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,7,10169,"Thời tiết cuối tuần: Miền Bắc hứng đợt mưa to, miền Trung vẫn nắng nóng",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-hung-dot-mua-to-mien-trung-van-nang-nong-c46a1382100.html,0.4661920368671417,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,8,43999,"Đất Xanh Miền Trung tổ chức ngày hội tuyển dụng, hàng trăm cơ hội việc làm hấp dẫn khắp miền Trung",,nld,https://thitruong.nld.com.vn/doanh-nghiep-doanh-nhan/dat-xanh-mien-trung-to-chuc-ngay-hoi-tuyen-dung-hang-tram-co-hoi-viec-lam-hap-dan-khap-mien-trung-20220720144457064.htm,0.4400343596935272,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,9,31110,"Dự báo thời tiết 23-7: Miền Bắc và miền Trung mưa đang ngớt dần, ngày bắt đầu có nắng nóng - Tuổi Trẻ Video Online",,tuoitre.vn,https://tv.tuoitre.vn/du-bao-thoi-tiet-23-7-mien-bac-va-mien-trung-da-ngot-mua-ngay-co-nang-130287.htm,0.4005165696144104,bão lũ miền trung,,
Q6,bão lũ miền Trung,TF-IDF + Rocchio Feedback,10,19838,Dự báo thời tiết 26-7: Miền Bắc và miền Trung nắng nóng; TP.HCM vài nơi có mưa dông - Tuổi Trẻ Video Online,,tuoitre.vn,https://tv.tuoitre.vn/thoi-tiet-26-7-nang-nong-gay-gat-tai-mien-bac-trung-130432.htm,0.37726229429244995,bão lũ miền trung,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,1,92069,Thụy Sĩ phản đối giao tài sản đóng băng của Nga cho Ukraine,Thế giới,vnexpress,https://vnexpress.net/thuy-si-phan-doi-giao-tai-san-dong-bang-cua-nga-cho-ukraine-4484441.html,0.4113122820854187,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,2,117921,Mỹ ước tính số tài sản của Nga đã bị đóng băng trên toàn cầu | Báo Dân trí,Thế giới,dantri,https://dantri.com.vn/the-gioi/my-uoc-tinh-so-tai-san-cua-nga-da-bi-dong-bang-tren-toan-cau-20220629221547827.htm,0.4063248038291931,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,3,100482,"Bất động sản ""đóng băng"" hay đang điều chỉnh theo chu kỳ?",Kinh doanh,cafebiz,https://cafebiz.vn/bat-dong-san-dong-bang-hay-dang-dieu-chinh-theo-chu-ky-20220704085225673.chn,0.4014767110347748,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,4,109402,"Loay hoay với khoản nợ lớn, Ukraine nghĩ đến tài sản bị đóng băng của Nga",Thế giới,baoquocte,https://baoquocte.vn/loay-hoay-voi-khoan-no-lon-ukraine-nghi-den-tai-san-bi-dong-bang-cua-nga-189256.html,0.39779603481292725,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,5,44032,"Thị trường bất động sản thiết lập kỷ lục giá mới, nhà ở giá rẻ biến mất",,danviet,https://danviet.vn/thi-truong-bat-dong-san-thiet-lap-ky-luc-gia-moi-nha-o-gia-re-bien-mat-20220720144523615.htm,0.35366737842559814,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,6,131267,"Thanh khoản èo ọt, thị trường bất động sản có rơi vào kịch bản ""đóng băng"" như 10 năm trước?",Kinh doanh,cafebiz,https://cafebiz.vn/thanh-khoan-eo-ot-thi-truong-bat-dong-san-co-roi-vao-kich-ban-dong-bang-nhu-10-nam-truoc-20220626105640481.chn,0.31536534428596497,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,7,74889,EU đóng băng hơn 13 tỷ USD tài sản của Nga,Thế giới,zingnews,https://zingnews.vn/eu-dong-bang-hon-13-ty-usd-tai-san-cua-nga-post1335070.html,0.3091280162334442,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,8,115752,Mỹ nói các tài phiệt Nga bị đóng băng 30 tỷ USD - VnExpress,Thế giới,vnexpress,https://vnexpress.net/my-noi-cac-tai-phiet-nga-bi-dong-bang-30-ty-usd-4482091.html,0.29303592443466187,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,9,74712,"EU đóng băng 13,8 tỉ USD tài sản của Nga",Thế giới,tuoitre.vn,https://tuoitre.vn/eu-dong-bang-138-ti-usd-tai-san-cua-nga-20220712184849723.htm,0.280833899974823,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,TF-IDF + Rocchio Feedback,10,157340,"Nhà đầu tư ""nín thở"" chờ thị trường bất động sản bước sang chu kỳ mới",Kinh tế,danviet,https://danviet.vn/nha-dau-tu-nin-tho-cho-thi-truong-bat-dong-san-khoi-sac-20220617083339927.htm,0.27685311436653137,bất_động_sản đóng_băng,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,1,137369,Bình Dương xin trả lại thuốc trị Covid-19,Xã hội,zingnews,https://zingnews.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-post1327626.html,0.6032090187072754,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,2,137347,Bình Dương xin trả lại thuốc trị COVID-19,Thời sự - Xã hội,soha,https://soha.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-20220624143832583.htm,0.6029846668243408,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,3,137524,Bình Dương xin trả lại thuốc trị COVID-19,Xã hội,tienphong,https://tienphong.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-post1448434.tpo,0.6029846668243408,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,4,131663,Bình Dương xin trả lại hàng ngàn liều thuốc điều trị Covid-19,Thời sự,thanhnien.vn,https://thanhnien.vn/binh-duong-xin-tra-lai-hang-ngan-lieu-thuoc-dieu-tri-covid-19-post1472130.html,0.4721982777118683,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,5,106939,Số ca mắc mới COVID-19 tăng mạnh trở lại ở châu Âu,,vtv.vn,https://vtv.vn/the-gioi/so-ca-mac-moi-covid-19-tang-manh-tro-lai-o-chau-au-2022070219075137.htm,0.42674392461776733,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,6,156857,Nâng cao nhận thức và hành động trong sẵn sàng phòng chống và ứng phó với dịch bệnh,Ngoại giao,baoquocte,https://baoquocte.vn/nang-cao-nhan-thuc-va-hanh-dong-trong-san-sang-phong-chong-va-ung-pho-voi-dich-benh-187463.html,0.3976772129535675,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,7,107623,Dịch bệnh Covid-19 đang có dấu hiệu gia tăng trở lại tại châu Âu,Xã hội,baoquocte,https://baoquocte.vn/dich-benh-covid-19-dang-co-dau-hieu-gia-tang-tro-lai-tai-chau-au-189322.html,0.3725959360599518,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,8,140683,Bình Dương 'đau đầu' vì người dân lơ là tiêm vắc xin phòng COVID-19,Xã hội,tienphong,https://tienphong.vn/binh-duong-dau-dau-vi-nguoi-dan-lo-la-tiem-vac-xin-phong-covid-19-post1448132.tpo,0.36547327041625977,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,9,55399,Đánh giá miễn dịch cộng đồng với COVID-19 | VTV.VN,,vtv.vn,https://vtv.vn/xa-hoi/danh-gia-mien-dich-cong-dong-voi-covid-19-20220717175902079.htm,0.3538498282432556,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,TF-IDF + Rocchio Feedback,10,43379,"Dịch COVID-19 tăng mạnh trở lại, Nhật Bản tăng cường xét nghiệm lưu động",,vtv.vn,https://vtv.vn/the-gioi/dich-covid-19-tang-manh-tro-lai-nhat-ban-tang-cuong-xet-nghiem-luu-dong-20220720164335712.htm,0.3471824526786804,dịch_bệnh covid 19,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,1,106239,Lịch thi đấu của đội tuyển nữ Việt Nam tại Giải bóng đá nữ vô địch Đông Nam Á 2022,Lịch thi đấu bóng đá,baoquocte,https://baoquocte.vn/lich-thi-dau-cua-doi-tuyen-nu-viet-nam-tai-giai-bong-da-nu-vo-dich-dong-nam-a-2022-189114.html,0.6624019145965576,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,2,62371,Trực tiếp bóng đá nữ Việt Nam vs Philippines - Bóng đá nữ Đông Nam Á 2022,Thể thao,vietnamnet.vn,https://vietnamnet.vn/truc-tiep-bong-da-nu-viet-nam-vs-nu-philippines-2040153.html,0.5732094645500183,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,3,52959,HLV Mai Đức Chung làm việc với VFF về lực lượng tuyển nữ Việt Nam,Thể thao,thanhnien.vn,https://thanhnien.vn/hlv-mai-duc-chung-lam-viec-voi-vff-ve-luc-luong-tuyen-nu-viet-nam-post1479362.html,0.48192116618156433,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,4,100037,Các đội tuyển bóng đá Việt Nam nhận thêm tài trợ lớn,Thể thao,tienphong,https://tienphong.vn/cac-doi-tuyen-bong-da-viet-nam-nhan-them-tai-tro-lon-post1450946.tpo,0.4774531126022339,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,5,150707,Tuyển nữ Thái Lan thay HLV để phục thù tuyển Việt Nam,Thể thao,thanhnien.vn,https://thanhnien.vn/tuyen-nu-thai-lan-thay-hlv-de-phuc-thu-tuyen-viet-nam-post1470201.html,0.4579203724861145,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,6,100089,SABECO tài trợ 3 đội tuyển bóng đá Việt Nam,Thể thao,anninhthudo,https://www.anninhthudo.vn/sabeco-tai-tro-3-doi-tuyen-bong-da-viet-nam-post509601.antd,0.3930152356624603,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,7,32533,HLV Mai Đức Chung gia hạn hợp đồng dẫn dắt ĐT nữ Việt Nam,,soha,https://soha.vn/hlv-mai-duc-chung-gia-han-hop-dong-dan-dat-dt-nu-viet-nam-20220722093525312.htm,0.39022591710090637,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,8,97887,Thêm nguồn lực cho bóng đá Việt Nam phát triển lớn mạnh,Thể thao,baoquocte,https://baoquocte.vn/them-nguon-luc-cho-bong-da-viet-nam-phat-trien-lon-manh-189589.html,0.3879227042198181,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,9,56207,Trực tiếp bóng đá nữ Việt Nam vs nữ Myanmar - Giải vô địch bóng đá nữ Đông Nam Á,Thể thao,vietnamnet.vn,https://vietnamnet.vn/truc-tiep-bong-da-nu-viet-nam-vs-nu-myanmar-giai-vo-dich-bong-da-nu-dong-nam-a-2040583.html,0.38716813921928406,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,TF-IDF + Rocchio Feedback,10,100695,Bóng đá Việt Nam tiếp tục nhận được tài trợ lớn,Thể thao,tuoitre.vn,https://tuoitre.vn/bong-da-viet-nam-tiep-tuc-nhan-duoc-tai-tro-lon-20220704160855661.htm,0.3829704821109772,đội_tuyển việt_nam bóng_đá,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,1,109770,Thúc đẩy nghiên cứu và ứng dụng trí tuệ nhân tạo tại Việt Nam | VTV.VN,,vtv.vn,https://vtv.vn/cong-nghe/thuc-day-nghien-cuu-va-ung-dung-tri-tue-nhan-tao-tai-viet-nam-20220701222903859.htm,0.46126216650009155,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,2,125313,Thử nghiệm trí thông minh nhân tạo giám sát người bệnh - Video đã phát trên VTV | VTV.VN,,vtv.vn,https://vtv.vn/video/thu-nghiem-tri-thong-minh-nhan-tao-giam-sat-nguoi-benh-566409.htm,0.39337512850761414,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,3,127519,Video: Trí tuệ nhân tạo chỉ mất một giây để làm xong bài thơ theo yêu cầu - Tuổi Trẻ Video Online,None,tuoitre.vn,https://tv.tuoitre.vn/video-kinh-ngac-khi-tri-tue-nhan-tao-co-the-lam-tho-chi-trong-1-giay-121027.htm,0.3869205713272095,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,4,93518,Giải bình chọn sản phẩm Trí tuệ nhân tạo 2022 nhận hồ sơ,Khoa học,vnexpress,https://vnexpress.net/giai-binh-chon-san-pham-tri-tue-nhan-tao-2022-nhan-ho-so-4484063.html,0.3791998326778412,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,5,24483,Tin tặc sử dụng AI để phạm tội như thế nào?,Công nghệ,laodong,https://laodong.vn/cong-nghe/tin-tac-su-dung-ai-de-pham-toi-nhu-the-nao-1072605.ldo,0.3773788809776306,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,6,101828,NVIDIA chọn Viettel là đối tác chiến lược trí tuệ nhân tạo đầu tiên ở Việt Nam,,danviet,https://danviet.vn/nvidia-chon-viettel-la-doi-tac-chien-luoc-tri-tue-nhan-tao-dau-tien-o-viet-nam-20220704110952405.htm,0.3250578045845032,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,7,21405,Học sinh TP Hồ Chí Minh trải nghiệm môn học trí tuệ nhân tạo - Video đã phát trên VTV | VTV.VN,,vtv.vn,https://vtv.vn/video/hoc-sinh-tp-ho-chi-minh-trai-nghiem-mon-hoc-tri-tue-nhan-tao-570847.htm,0.31664013862609863,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,8,112309,NVIDIA chọn Viettel là đối tác chiến lược trí tuệ nhân tạo đầu tiên ở Việt Nam,Kinh doanh,dantri,https://dantri.com.vn/kinh-doanh/nvidia-chon-viettel-la-doi-tac-chien-luoc-tri-tue-nhan-tao-dau-tien-o-viet-nam-20220701103117514.htm,0.2842944264411926,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,9,112253,Viettel thiết lập quan hệ đối tác với tập đoàn công nghệ AI lớn nhất thế giới,Kinh tế,baochinhphu,https://baochinhphu.vn/viettel-thiet-lap-quan-he-doi-tac-voi-tap-doan-cong-nghe-ai-lon-nhat-the-gioi-102220701100905242.htm,0.2803812623023987,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,TF-IDF + Rocchio Feedback,10,18642,Cảnh báo tin tặc sử dụng công nghệ trí tuệ nhân tạo sẽ còn tiếp diễn,,laodong,https://laodong.vn/cong-nghe/canh-bao-tin-tac-su-dung-cong-nghe-tri-tue-nhan-tao-se-con-tiep-dien-1073147.ldo,0.27744966745376587,công_nghệ_trí_tuệ nhân_tạo,,
Q1,cầu thủ Quang Hải,LSI/SVD,1,117764,Báo Pháp nhấn mạnh Quang Hải là canh bạc của Pau FC,Thể thao,laodong,https://laodong.vn/bong-da/bao-phap-nhan-manh-quang-hai-la-canh-bac-cua-pau-fc-1062246.ldo,0.7446778416633606,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,2,126004,Báo giới Pháp lên cơn sốt về thương vụ Quang Hải,Thể thao,dantri,https://dantri.com.vn/the-thao/bao-gioi-phap-len-con-sot-ve-thuong-vu-quang-hai-20220628021630068.htm,0.7410405874252319,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,3,129984,L'Equipe: 'Quang Hải sắp ký hợp đồng 2 năm với Pau FC',Thể thao,zingnews,https://zingnews.vn/l-equipe-quang-hai-sap-ky-hop-dong-2-nam-voi-pau-fc-post1330131.html,0.7349922060966492,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,4,121977,Tổng hợp hành trình Quang Hải đến với Pau FC của nước Pháp,Video,thanhnien.vn,https://thanhnien.vn/tong-hop-hanh-trinh-quang-hai-den-voi-pau-fc-cua-nuoc-phap-post1473003.html,0.7254401445388794,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,5,116329,Giá trị của Quang Hải trong dàn cầu thủ tại Pau FC,Thể thao,zingnews,https://zingnews.vn/gia-tri-cua-quang-hai-trong-dan-cau-thu-tai-pau-fc-post1331242.html,0.7232235074043274,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,6,4670,"Quang Hải được đăng ký vào danh sách thi đấu của Pau FC, sẵn sàng chào sân tại Ligue 2",,soha,https://soha.vn/quang-hai-duoc-dang-ky-vao-danh-sach-thi-dau-cua-pau-fc-san-sang-chao-san-tai-ligue-2-20220730111208367.htm,0.7214641571044922,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,7,118547,Quang Hải vượt qua kiểm tra y tế tại Pau FC,Thể thao,nld,https://nld.com.vn/the-thao/quang-hai-vuot-qua-kiem-tra-y-te-tai-pau-fc-20220629202311731.htm,0.7214542627334595,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,8,130277,Lộ diện đội bóng Pháp chiêu mộ Quang Hải,Thể thao,anninhthudo,https://www.anninhthudo.vn/lo-dien-doi-bong-phap-chieu-mo-quang-hai-post508815.antd,0.7202377319335938,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,9,130041,Báo Pháp: 'Pau FC và Quang Hải đang đàm phán',Thể thao,zingnews,https://zingnews.vn/bao-phap-pau-fc-va-quang-hai-dang-dam-phan-post1330125.html,0.7167692184448242,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,LSI/SVD,10,113528,"Chủ tịch Pau FC: ""Quang Hải là cầu thủ giỏi mà chúng tôi chưa từng có""",Thể thao,anninhthudo,https://www.anninhthudo.vn/chu-tich-pau-fc-quang-hai-la-cau-thu-gioi-ma-chung-toi-chua-tung-co-post509264.antd,0.7149312496185303,cầu_thủ quang_hải,,
Q2,giá xăng tăng,LSI/SVD,1,135745,"Bất chấp giá xăng tăng vọt, giới lái xe toàn cầu vẫn nườm nượp ra đường",Xe & Số,danviet,https://danviet.vn/bat-chap-gia-xang-tang-vot-gioi-lai-xe-toan-cau-van-nuom-nuop-ra-duong-20220621103104064.htm,0.7595596313476562,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,2,148545,Giá xăng có thể tăng sốc: Người dân ùn ùn đi đổ đầy bình không kể ngày đêm,None,laodong,https://laodong.vn/photo/gia-xang-co-the-tang-soc-nguoi-dan-un-un-di-do-day-binh-khong-ke-ngay-dem-1058381.ldo,0.7583658695220947,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,3,132608,Không lo giá xăng tăng hay tắc đường nhờ đi xe đạp gấp và tàu điện,Xã hội,zingnews,https://zingnews.vn/video-khong-lo-gia-xang-tang-hay-tac-duong-nho-di-xe-dap-gap-va-tau-dien-post1329720.html,0.7489010691642761,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,4,153736,"Cực chẳng đã phải tăng cước vì giá xăng, doanh nghiệp vận tải vẫn điêu đứng",None,danviet,https://danviet.vn/cuc-chang-da-phai-tang-cuoc-vi-gia-xang-doanh-nghiep-van-tai-van-dieu-dung-20220618105236924.htm,0.7473264932632446,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,5,8709,"Giá xăng giảm liên tục giá cả vẫn tăng cao, hàng ở chợ đắt hơn siêu thị",Kinh Doanh,vietnamnet.vn,https://vietnamnet.vn/gia-xang-giam-lien-tuc-gia-ca-van-tang-cao-hang-o-cho-dat-hon-sieu-thi-2044078.html,0.7455596923828125,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,6,148527,"Giá xăng tăng lần thứ 7 liên tiếp, áp sát mốc 33.000 đồng/lít?",None,tienphong,https://tienphong.vn/gia-xang-tang-lan-thu-7-lien-tiep-ap-sat-moc-33-000-dong-lit-post1447467.tpo,0.7110280990600586,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,7,79019,Toàn cảnh giá xăng dầu 2022: Giá xăng giảm mạnh hơn 3000 đồng/lít,,laodong,https://laodong.vn/infographic/toan-canh-gia-xang-dau-2022-gia-xang-giam-manh-hon-3000-donglit-1066752.ldo,0.7108526229858398,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,8,164449,Diễn biến giá xăng từ đầu năm 2022 đến nay: 6 tháng tăng 8.505 đồng/lít,None,laodong,https://laodong.vn/infographic/dien-bien-gia-xang-tu-dau-nam-2022-den-nay-6-thang-tang-8505-donglit-1056019.ldo,0.6873983144760132,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,9,153764,"[Infographic] Loạt xe ""uống ít xăng nhất VN"": 6 lần tăng giá, đổ bao nhiêu sẽ đầy bình?",Kinh doanh,cafebiz,https://cafebiz.vn/infographic-loat-xe-uong-it-xang-nhat-vn-6-lan-tang-gia-do-bao-nhieu-se-day-binh-20220618163441632.chn,0.6591852307319641,giá xăng tăng,,
Q2,giá xăng tăng,LSI/SVD,10,154869,"[Infographic] Loạt xe ""uống ít xăng nhất VN"": 6 lần tăng giá, đổ bao nhiêu sẽ đầy bình?",Kinh doanh,soha,https://soha.vn/infographic-loat-xe-uong-it-xang-nhat-vn-6-lan-tang-gia-do-bao-nhieu-se-day-binh-20220617110849644.htm,0.6586771011352539,giá xăng tăng,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,1,146570,Chứng khoán hôm nay ngày 21.6: Cổ phiếu thép tiếp tục giảm điểm,None,laodong,https://laodong.vn/infographic/chung-khoan-hom-nay-ngay-216-co-phieu-thep-tiep-tuc-giam-diem-1058925.ldo,0.5896890163421631,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,2,156517,Chứng khoán hôm nay ngày 17.6: Cả 3 sàn giảm điểm mạnh,None,laodong,https://laodong.vn/infographic/chung-khoan-hom-nay-ngay-176-ca-3-san-giam-diem-manh-1057564.ldo,0.5540519952774048,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,3,165124,"Chứng khoán đầu tuần chìm trong sắc đỏ, mất gần 42 điểm",Kinh doanh,dantri,https://dantri.com.vn/kinh-doanh/chung-khoan-dau-tuan-chim-trong-sac-do-mat-gan-42-diem-20220613123008628.htm,0.5413335561752319,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,4,149300,"Chứng khoán hôm nay ngày 20.6: VN-INDEX giảm sâu, đánh mất mốc 1200 điểm",None,laodong,https://laodong.vn/infographic/chung-khoan-hom-nay-ngay-206-vn-index-giam-sau-danh-mat-moc-1200-diem-1058558.ldo,0.537894070148468,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,5,148924,Thống kê: Chứng khoán Việt có xu hướng giảm mạnh hơn hẳn vào thứ hai đầu tuần?,Kinh doanh,cafebiz,https://cafebiz.vn/thong-ke-chung-khoan-viet-co-xu-huong-giam-manh-hon-han-vao-thu-hai-dau-tuan-20220620164739024.chn,0.48892736434936523,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,6,149736,"Đầu tuần, chứng khoán lại lao dốc, VN-Index mất hơn 21 điểm",Kinh tế,nld,https://nld.com.vn/kinh-te/dau-tuan-chung-khoan-lai-lao-doc-vn-index-mat-hon-21-diem-20220620124839363.htm,0.481783390045166,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,7,124200,"Giáo dục 24/7: Biến động điểm chuẩn lớp 10 chuyên tăng/giảm tới 7,5 điểm",,laodong,https://laodong.vn/ban-tin/giao-duc-247-bien-dong-diem-chuan-lop-10-chuyen-tanggiam-toi-75-diem-1061506.ldo,0.47615814208984375,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,8,160683,"Liên tục giảm sốc, nhà đầu tư cầm cổ phiếu HPG đã lỗ bao nhiêu?",Chứng khoán,24h.com.vn,https://www.24h.com.vn/tin-chung-khoan/lien-tuc-giam-soc-nha-dau-tu-cam-co-phieu-hpg-da-lo-bao-nhieu-c566a1368927.html,0.4735644459724426,thị_trường_chứng_khoán giảm điểm,,
